customer_id,first_name,last_name,birth_date,age,gender,address,city,province,postal_code,country,phone,email,employer,employment_status,annual_income,segment,kyc_level,risk_rating,customer_since,is_active,created_at
PMLA-C000925-SYN,Sophie,Chen,1976-03-08,49,Other,3894 Maple Drive,St. John's,NL,A6B 6G2,Canada,+1-416-290-2600,sophiechen@protonmail.com,,Employed,22587.85,PREMIUM,BASIC,LOW,2000-09-09,True,2026-01-10 21:04:43
PMLA-C000926-SYN,Susan,Gauthier,1955-11-18,70,Female,8537 Wellington Lane,Toronto,ON,M3X 2Y4,Canada,+1-514-275-2999,susan.gauthier34@gmail.com,Telus,Employed,34598.11,RETAIL,STANDARD,LOW,2002-07-11,True,2026-01-10 21:04:43
PMLA-C000927-SYN,Lucas,Moore,1956-04-24,69,Male,129 Front Boulevard,Victoria,BC,V8W 6W6,Canada,+1-438-589-3445,lucasmoore@mail.com,CN Rail,Employed,98485.57,RETAIL,STANDARD,LOW,2004-12-20,True,2026-01-10 21:04:43
PMLA-C000928-SYN,Jessica,Lavoie,1963-10-24,62,Female,8426 King Way,Edmonton,AB,T8M 6V6,Canada,+1-613-714-1302,jessica.lavoie79@icloud.com,Microsoft Canada,Employed,78581.25,PREMIUM,STANDARD,LOW,2010-05-13,True,2026-01-10 21:04:43
PMLA-C000929-SYN,Jennifer,Lee,1973-12-03,52,Female,5403 Dundas Road,Winnipeg,MB,R8Z 7L8,Canada,+1-825-483-2425,jennifer.lee@icloud.com,Government of Canada,Self-employed,28861.95,SMALL_BUSINESS,ENHANCED,MEDIUM,2022-02-11,True,2026-01-10 21:04:43
PMLA-C000930-SYN,Joseph,Roy,2000-01-03,26,Female,1179 Bay Lane,Victoria,BC,V6M 1Z6,Canada,+1-825-742-7992,joseph.roy@gmail.com,Shopify,Employed,43898.81,RETAIL,STANDARD,LOW,2021-04-28,True,2026-01-10 21:04:43
PMLA-C000931-SYN,Barbara,Roy,1957-12-21,68,Male,8872 Front Drive,Edmonton,AB,T4Z 2V6,Canada,+1-587-766-1799,barbara_roy@icloud.com,CP Rail,Employed,61842.22,RETAIL,BASIC,LOW,2013-06-16,True,2026-01-10 21:04:43
PMLA-C000932-SYN,Nancy,Moore,1984-05-09,41,Male,8635 Church Way,Montreal,QC,H7E 5N4,Canada,+1-236-626-1258,nancymoore@hotmail.com,RBC,Employed,78154.4,SMALL_BUSINESS,STANDARD,LOW,2014-12-04,True,2026-01-10 21:04:43
PMLA-C000933-SYN,Ava,Bouchard,2000-12-26,25,Male,2510 College Lane,London,ON,N6T 2W5,Canada,+1-647-374-2400,abouchard@outlook.com,TD Bank,Self-employed,99985.65,RETAIL,BASIC,LOW,2011-08-27,True,2026-01-10 21:04:43
PMLA-C000934-SYN,Lisa,Wang,1987-11-10,38,Male,6479 Main Crescent,Sherbrooke,QC,J8Z 0V5,Canada,+1-437-882-2639,lisa_wang@yahoo.ca,Loblaws,Employed,60523.42,RETAIL,STANDARD,MEDIUM,2015-03-18,True,2026-01-10 21:04:43
PMLA-C000935-SYN,François,Roy,2000-08-13,25,Female,4007 James Lane,Calgary,AB,T9V 4T7,Canada,+1-587-558-7213,françois_roy@gmail.com,Loblaws,Employed,18315.46,RETAIL,ENHANCED,LOW,2019-05-17,True,2026-01-10 21:04:43
PMLA-C000936-SYN,Marc,Miller,1975-03-04,50,Female,2863 Pine Street,Moncton,NB,E9L 9B7,Canada,+1-403-910-4948,marc.miller@mail.com,IBM Canada,Employed,30189.43,RETAIL,STANDARD,LOW,2012-11-27,True,2026-01-10 21:04:43
PMLA-C000937-SYN,Jessica,Jones,2004-02-23,21,Female,2188 Elm Lane,Hamilton,ON,L5T 8N6,Canada,+1-236-306-4657,jjones@fastmail.com,Government of Canada,Employed,42727.48,SMALL_BUSINESS,BASIC,MEDIUM,2016-06-13,True,2026-01-10 21:04:43
PMLA-C000938-SYN,Ling,Johnson,2005-06-25,20,Female,5637 George Boulevard,Halifax,NS,B7P 8E6,Canada,+1-403-245-3545,ljohnson@yahoo.ca,City of Toronto,Employed,126890.12,SMALL_BUSINESS,STANDARD,LOW,2020-11-09,True,2026-01-10 21:04:43
PMLA-C000939-SYN,Priya,Patel,2001-11-04,24,Male,8073 Bloor Crescent,London,ON,N3M 1X5,Canada,+1-438-785-6571,priya_patel@outlook.com,Bell Canada,Employed,23450.64,RETAIL,ENHANCED,LOW,2003-06-29,True,2026-01-10 21:04:43
PMLA-C000940-SYN,Noah,Johnson,2004-02-16,21,Female,7182 Spadina Street,Sherbrooke,QC,J6T 9L9,Canada,+1-647-700-9896,noah_johnson@hotmail.com,Air Canada,Employed,73902.22,SMALL_BUSINESS,STANDARD,MEDIUM,2010-08-08,True,2026-01-10 21:04:43
PMLA-C000941-SYN,François,Patel,1981-01-18,45,Male,3244 Front Way,Kelowna,BC,V7K 5P8,Canada,+1-587-246-9012,françois.patel8@hotmail.com,Microsoft Canada,Employed,42259.9,RETAIL,BASIC,LOW,2002-02-11,True,2026-01-10 21:04:43
PMLA-C000942-SYN,David,Wong,2001-12-28,24,Female,7082 Church Drive,Kitchener,ON,N5V 9S7,Canada,+1-437-911-5391,david.wong@outlook.com,CN Rail,Employed,42856.69,PREMIUM,STANDARD,LOW,2016-05-12,True,2026-01-10 21:04:43
PMLA-C000943-SYN,Jean,Johnson,1991-01-31,34,Female,2974 Bloor Way,Edmonton,AB,T3V 9L1,Canada,+1-289-718-9570,jean.johnson50@yahoo.ca,,Employed,18488.9,RETAIL,ENHANCED,MEDIUM,2003-09-15,True,2026-01-10 21:04:43
PMLA-C000944-SYN,Marc,Harris,1995-12-04,30,Male,5459 Front Boulevard,Kelowna,BC,V6N 7L4,Canada,+1-403-581-4518,mharris@mail.com,Scotiabank,Employed,80799.64,PREMIUM,ENHANCED,LOW,2009-08-04,True,2026-01-10 21:04:43
PMLA-C000945-SYN,Richard,Thompson,1946-08-23,79,Male,3377 John Avenue,Saskatoon,SK,S9J 7S8,Canada,+1-514-999-2633,rthompson@fastmail.com,Rogers,Employed,58901.65,RETAIL,BASIC,LOW,2004-05-15,True,2026-01-10 21:04:43
PMLA-C000946-SYN,David,Harris,1963-07-30,62,Male,27 James Crescent,Saskatoon,SK,S6M 7V0,Canada,+1-416-631-8916,david.harris@outlook.com,Government of Canada,Employed,23459.07,RETAIL,ENHANCED,MEDIUM,2008-04-27,True,2026-01-10 21:04:43
PMLA-C000947-SYN,Elizabeth,Williams,1970-04-18,55,Female,6468 John Street,Regina,SK,S4E 8R9,Canada,+1-778-245-4705,elizabethwilliams@protonmail.com,Enbridge,Employed,58969.46,RETAIL,STANDARD,LOW,2014-06-26,True,2026-01-10 21:04:43
PMLA-C000948-SYN,Joseph,Walker,1946-11-01,79,Female,9325 Oak Crescent,Moncton,NB,E0K 4G5,Canada,+1-905-922-8383,joseph.walker@yahoo.ca,Bombardier,Retired,27741.26,RETAIL,STANDARD,LOW,2000-06-25,True,2026-01-10 21:04:43
PMLA-C000949-SYN,Linda,Gauthier,1967-02-15,58,Male,6521 Spadina Road,Ottawa,ON,K5H 6A2,Canada,+1-365-315-7937,linda.gauthier@fastmail.com,Rogers,Employed,102959.11,RETAIL,ENHANCED,LOW,2022-08-02,True,2026-01-10 21:04:43
PMLA-C000950-SYN,Noah,Hall,2002-04-23,23,Male,7351 Lake Lane,Winnipeg,MB,R1V 4N4,Canada,+1-403-787-4566,nhall@yahoo.ca,,Employed,38563.29,RETAIL,STANDARD,MEDIUM,2021-08-18,True,2026-01-10 21:04:43
PMLA-C000951-SYN,Joseph,Gauthier,1999-02-02,26,Female,8077 Maple Crescent,Toronto,ON,M0J 0P6,Canada,+1-343-662-1933,jgauthier@yahoo.ca,CP Rail,Employed,83459.68,PREMIUM,STANDARD,MEDIUM,2014-05-22,True,2026-01-10 21:04:43
PMLA-C000952-SYN,Jean,Martin,1968-03-23,57,Female,6615 Albert Crescent,Saskatoon,SK,S6B 0R4,Canada,+1-778-517-6318,jean_martin@fastmail.com,CN Rail,Retired,61456.08,RETAIL,BASIC,LOW,2018-11-06,True,2026-01-10 21:04:43
PMLA-C000953-SYN,Lucas,Patel,1974-11-27,51,Other,4326 King Avenue,Whitehorse,YT,Y0M 8L8,Canada,+1-647-800-5972,lucas.patel90@outlook.com,Microsoft Canada,Employed,26231.29,RETAIL,STANDARD,LOW,2016-02-22,True,2026-01-10 21:04:43
PMLA-C000954-SYN,Karen,Lee,1982-02-07,43,Male,840 George Crescent,Charlottetown,PE,C6M 7P4,Canada,+1-450-628-6593,karenlee@fastmail.com,Government of Canada,Self-employed,49419.54,PRIVATE,BASIC,LOW,2000-06-19,True,2026-01-10 21:04:43
PMLA-C000955-SYN,Noah,Chen,1992-05-29,33,Female,187 Victoria Way,Hamilton,ON,L9Z 2S1,Canada,+1-604-731-3166,noah_chen@fastmail.com,,Self-employed,44643.85,RETAIL,STANDARD,MEDIUM,2009-03-14,True,2026-01-10 21:04:43
PMLA-C000956-SYN,Elizabeth,Chen,1964-12-28,61,Female,7276 Maple Avenue,Windsor,ON,N0T 3P1,Canada,+1-289-767-7872,elizabethchen@gmail.com,Enbridge,Student,34303.6,PREMIUM,BASIC,MEDIUM,2009-09-03,True,2026-01-10 21:04:43
PMLA-C000957-SYN,  Thomas  ,Roy,1979-01-04,47,Female,6191 Wellington Boulevard,Quebec City,QC,G3A 6Z5,Canada,+1-289-395-6587,thomas_roy@protonmail.com,CIBC,Employed,49346.49,SMALL_BUSINESS,BASIC,MEDIUM,2011-11-19,True,2026-01-10 21:04:43
PMLA-C000958-SYN,Nancy,Gagnon,1992-09-14,33,Female,4021 Cedar Avenue,Barrie,ON,L9W 0L2,Canada,+1-450-558-6095,nancy_gagnon@gmail.com,University of Toronto,Employed,92585.3,PREMIUM,STANDARD,MEDIUM,2019-01-12,True,2026-01-10 21:04:43
PMLA-C000959-SYN,SOPHIE,Harris,1980-08-10,45,Female,2131 Elm Avenue,Guelph,ON,N3C 7B1,Canada,+1-438-773-7574,sophieharris@hotmail.com,Amazon Canada,Employed,48314.7,SMALL_BUSINESS,BASIC,LOW,2013-11-22,True,2026-01-10 21:04:43
PMLA-C000960-SYN,Barbara,Clark,1955-02-24,70,Female,6428 River Boulevard,Windsor,ON,N1S 0K3,Canada,+1-365-754-9299,barbara.clark1@gmail.com,,Employed,,RETAIL,STANDARD,MEDIUM,2006-09-24,True,2026-01-10 21:04:43
PMLA-C000961-SYN,Noah,Wilson,2003-11-11,22,Male,8014 Queen Boulevard,Edmonton,AB,T5L 1R4,Canada,+1-343-710-3252,noah.wilson@gmail.com,Rogers,Employed,45150.89,RETAIL,BASIC,LOW,2020-01-24,True,2026-01-10 21:04:43
PMLA-C000962-SYN,Patricia,Moore,1980-09-23,45,Female,5598 River Drive,Ottawa,ON,K3A 9P8,Canada,+1-613-345-4897,patricia_moore@outlook.com,CP Rail,Employed,34772.89,RETAIL,BASIC,MEDIUM,2015-05-09,True,2026-01-10 21:04:43
PMLA-C000963-SYN,Fatima,Kim,1945-08-17,80,Male,1751 Wellington Way,Calgary,AB,T7Z 7G0,Canada,+1-289-558-2206,fatimakim@gmail.com,Microsoft Canada,Employed,41534.37,SMALL_BUSINESS,ENHANCED,LOW,2000-03-02,True,2026-01-10 21:04:43
PMLA-C000964-SYN,Olivia,Taylor,1987-10-05,38,Female,9723 Cedar Lane,Kelowna,BC,V8P 5E1,Canada,+1-587-416-8268,otaylor@hotmail.com,University of Toronto,Employed,14734.7,PRIVATE,ENHANCED,HIGH,2013-05-31,True,2026-01-10 21:04:43
PMLA-C000965-SYN,Jessica,Lewis,1981-12-19,44,Male,9852 Maple Drive,Saskatoon,SK,S1H 4Y7,Canada,+1-825-441-8114,jessica.lewis91@fastmail.com,CAE,Employed,31257.18,RETAIL,STANDARD,MEDIUM,2023-04-11,True,2026-01-10 21:04:43
PMLA-C000966-SYN,Jean,Lavoie,1987-10-03,38,Female,5037 Lake Street,Sherbrooke,QC,J2Z 9B3,Canada,+1-236-746-1307,jlavoie@hotmail.com,IBM Canada,Retired,72320.21,RETAIL,BASIC,LOW,2015-11-23,True,2026-01-10 21:04:43
PMLA-C000967-SYN,Marie,Rodriguez,1970-11-02,55,Male,2268 Pine Lane,Regina,SK,S4Z 2B3,Canada,+1-587-813-4783,marie_rodriguez@yahoo.ca,Rogers,Student,37417.65,RETAIL,STANDARD,MEDIUM,2008-04-08,True,2026-01-10 21:04:43
PMLA-C000968-SYN,Karen,Jones,1968-03-15,57,Female,6900 Wellington Street,London,ON,N0C 8L2,Canada,+1-778-422-6406,karen_jones@icloud.com,Bell Canada,Employed,99718.57,PRIVATE,STANDARD,LOW,2018-09-19,True,2026-01-10 21:04:43
PMLA-C000969-SYN,Isabelle,Lee,1952-05-24,73,Male,9751 Main Road,Charlottetown,PE,C2S 2M7,Canada,+1-778-612-6315,isabelle.lee@outlook.com,IBM Canada,Employed,,PRIVATE,BASIC,LOW,2020-05-01,True,2026-01-10 21:04:43
PMLA-C000970-SYN,Karen,Bouchard,1958-01-25,68,Female,5323 King Boulevard,Guelph,ON,N0M 2K1,Canada,+1-403-834-9072,karenbouchard@gmail.com,University of Toronto,Unemployed,30807.41,SMALL_BUSINESS,STANDARD,LOW,2017-12-14,True,2026-01-10 21:04:43
PMLA-C000971-SYN,Christopher,Thomas,2005-04-11,20,Male,5682 Elm Crescent,Hamilton,ON,L8K 5T3,Canada,+1-778-723-2615,christopherthomas@gmail.com,Telus,Employed,142147.61,RETAIL,ENHANCED,LOW,2004-07-20,True,2026-01-10 21:04:43
PMLA-C000972-SYN,Charles,Lee,1967-09-29,58,Female,2577 Oak Drive,Edmonton,AB,T3P 0N1,Canada,+1-403-249-3056,charleslee@mail.com,,Employed,40982.51,RETAIL,STANDARD,MEDIUM,2011-12-19,True,2026-01-10 21:04:43
PMLA-C000973-SYN,Patricia,Roy,1958-08-17,67,Female,4902 King Way,Charlottetown,PE,C4C 1Y9,Canada,+1-365-580-7099,patriciaroy@mail.com,RBC,Student,91181.63,RETAIL,STANDARD,LOW,2013-11-28,True,2026-01-10 21:04:43
PMLA-C000974-SYN,Robert,Hall,1987-03-17,38,Female,5146 Queen Crescent,Hamilton,ON,L1R 6K2,Canada,+1-343-846-3153,robert.hall36@outlook.com,,Retired,29839.93,RETAIL,STANDARD,LOW,2016-05-10,True,2026-01-10 21:04:43
PMLA-C000975-SYN,François,Jackson,1973-05-06,52,Female,13 Albert Way,Charlottetown,PE,C1N 0M2,Canada,+1-647-521-7314,fjackson@protonmail.com,University of Toronto,Student,82353.9,RETAIL,ENHANCED,LOW,2001-09-13,True,2026-01-10 21:04:43
PMLA-C000976-SYN,Charles,Li,1953-08-14,72,Female,9829 Pine Crescent,Montreal,QC,H8W 8X1,Canada,+1-604-239-5604,charles.li@protonmail.com,Microsoft Canada,Employed,50223.07,SMALL_BUSINESS,BASIC,MEDIUM,2015-11-05,True,2026-01-10 21:04:43
PMLA-C000977-SYN,John,Morin,2001-04-25,24,Female,5474 Church Road,Sherbrooke,QC,J6V 2W0,Canada,+1-416-690-3557,john.morin92@hotmail.com,Bombardier,Employed,39631.66,RETAIL,BASIC,LOW,2000-10-17,True,2026-01-10 21:04:43
PMLA-C000978-SYN,Lucas,Johnson,1992-11-10,33,Female,9891 Albert Lane,Quebec City,QC,G1L 5M9,Canada,+1-604-621-8560,ljohnson@protonmail.com,IBM Canada,Employed,53275.18,RETAIL,BASIC,LOW,2022-01-16,True,2026-01-10 21:04:43
PMLA-C000979-SYN,François,Bouchard,1976-10-15,49,Male,9956 Front Lane,Montreal,QC,H6J 4K1,Canada,+1-343-249-8190,françois_bouchard@hotmail.com,,Employed,76061.99,RETAIL,STANDARD,LOW,2021-01-25,True,2026-01-10 21:04:43
PMLA-C000980-SYN,Jessica,Johnson,2005-09-27,20,Male,9130 George Avenue,Regina,SK,S9H 6E5,Canada,+1-514-760-8872,jessicajohnson@gmail.com,CIBC,Employed,37597.99,SMALL_BUSINESS,ENHANCED,LOW,2001-05-28,True,2026-01-10 21:04:43
PMLA-C000981-SYN,Lucas,Williams,2004-09-25,21,Female,3421 Wellington Crescent,Whitehorse,YT,Y6T 3W8,Canada,+1-613-338-6076,lucas.williams@protonmail.com,Shopify,Retired,37188.88,SMALL_BUSINESS,BASIC,LOW,2013-01-20,True,2026-01-10 21:04:43
PMLA-C000982-SYN,Fatima,Bouchard,2000-06-26,25,Other,8057 College Boulevard,Ottawa,ON,K1T 9Y6,Canada,+1-438-477-7771,fatima.bouchard97@hotmail.com,Amazon Canada,Self-employed,53802.19,RETAIL,STANDARD,LOW,2014-09-06,True,2026-01-10 21:04:43
PMLA-C000983-SYN,James,Wilson,1956-06-06,69,Male,4702 Oak Lane,Vancouver,BC,V6T 7E2,Canada,+1-450-280-7045,james_wilson@gmail.com,BMO,Student,26419.53,RETAIL,STANDARD,LOW,2008-01-23,True,2026-01-10 21:04:43
PMLA-C000984-SYN,Marc,White,1994-08-23,31,Male,552 Wellington Way,Edmonton,AB,T3S 1N2,Canada,+1-613-600-6291,mwhite@icloud.com,TD Bank,Employed,30826.46,RETAIL,STANDARD,LOW,2003-03-01,True,2026-01-10 21:04:43
PMLA-C000985-SYN,Jessica,Kim,1951-11-22,74,Male,1208 Cedar Street,Saskatoon,SK,S2R 6Y1,Canada,+1-236-324-5072,jessica_kim@protonmail.com,,Employed,102856.17,SMALL_BUSINESS,ENHANCED,MEDIUM,2005-08-13,True,2026-01-10 21:04:43
PMLA-C000986-SYN,Liam,Walker,1957-10-31,68,Female,6705 John Drive,London,ON,N4C 0K4,Canada,+1-437-487-2527,liam.walker@yahoo.ca,Microsoft Canada,Employed,87978.73,RETAIL,STANDARD,LOW,2005-03-12,True,2026-01-10 21:04:43
PMLA-C000987-SYN,Liam,Smith,1972-10-14,53,Male,5918 Victoria Street,Kelowna,BC,V9L 0R7,Canada,+1-905-503-9246,liam_smith@outlook.com,,Employed,148990.92,RETAIL,STANDARD,LOW,2006-11-03,True,2026-01-10 21:04:43
PMLA-C000988-SYN,Isabelle,Walker,1969-02-11,56,Male,4387 Main Drive,Moncton,NB,E3T 4L9,Canada,+1-343-660-1060,isabellewalker@outlook.com,CP Rail,Employed,23659.09,PRIVATE,BASIC,MEDIUM,2000-10-04,True,2026-01-10 21:04:43
PMLA-C000989-SYN,Sophie,Morin,1965-12-21,60,Female,9119 Oak Lane,Windsor,ON,N7R 3C0,Canada,+1-437-227-9746,sophie.morin78@mail.com,BMO,Employed,27695.22,RETAIL,STANDARD,LOW,2013-06-21,True,2026-01-10 21:04:43
PMLA-C000990-SYN,Emma,Lewis,1991-07-19,34,Female,8467 Maple Crescent,London,ON,N0K 6E0,Canada,+1-647-666-8676,emma.lewis@fastmail.com,CAE,Retired,75270.24,PREMIUM,ENHANCED,LOW,2004-08-18,True,2026-01-10 21:04:43
PMLA-C000991-SYN,Sophie,Miller,1996-06-22,29,Male,854 Oak Boulevard,Montreal,QC,H9A 2C4,Canada,+1-514-500-2411,smiller@protonmail.com,Telus,Employed,51451.86,SMALL_BUSINESS,ENHANCED,HIGH,2016-10-11,True,2026-01-10 21:04:43
PMLA-C000992-SYN,Raj,Miller,1988-01-26,37,Male,3459 Spadina Drive,Quebec City,QC,G5K 0B4,Canada,+1-365-593-7622,rajmiller@protonmail.com,Bombardier,Employed,47015.62,RETAIL,ENHANCED,MEDIUM,2019-03-07,True,2026-01-10 21:04:43
PMLA-C000993-SYN,Sarah,Thompson,1989-06-09,36,Male,3213 Front Lane,Edmonton,AB,T8R 5K9,Canada,+1-289-690-7357,sarah.thompson71@yahoo.ca,Scotiabank,Unemployed,38441.52,RETAIL,STANDARD,HIGH,2017-07-08,True,2026-01-10 21:04:43
PMLA-C000994-SYN,François,Smith,1977-10-09,48,Female,7827 Lake Lane,Vancouver,BC,V7Z 2E1,Canada,+1-403-339-6554,françois.smith4@outlook.com,Loblaws,Self-employed,30563.35,RETAIL,STANDARD,LOW,2013-04-11,True,2026-01-10 21:04:43
PMLA-C000995-SYN,Olivia,Côté,1977-05-09,48,Female,3782 Dundas Drive,Guelph,ON,N4G 7E8,Canada,+1-403-607-3472,ocôté@hotmail.com,Enbridge,Employed,,PREMIUM,STANDARD,LOW,2002-02-23,True,2026-01-10 21:04:43
PMLA-C000996-SYN,Liam,Brown,1952-06-18,73,Male,6804 Maple Crescent,Calgary,AB,T3X 4L9,Canada,+1-343-283-3282,liambrown@gmail.com,,Self-employed,57812.05,PREMIUM,STANDARD,LOW,2002-04-19,True,2026-01-10 21:04:43
PMLA-C000997-SYN,Sophia,Martin,1981-04-29,44,Male,3573 Maple Street,Moncton,NB,E4L 8E7,Canada,+1-825-843-5014,sophia.martin81@mail.com,Bombardier,Employed,37505.66,SMALL_BUSINESS,STANDARD,LOW,2021-07-24,True,2026-01-10 21:04:43
PMLA-C000998-SYN,Emma,Moore,1947-08-11,78,Male,1907 College Way,Guelph,ON,N9K 6W3,Canada,+1-438-840-2083,emma.moore53@protonmail.com,Telus,Employed,80614.07,SMALL_BUSINESS,STANDARD,HIGH,2006-04-11,True,2026-01-10 21:04:43
PMLA-C000999-SYN,Elizabeth,Wang,1985-10-01,40,Male,9872 Lake Crescent,Barrie,ON,L9L 9Z9,Canada,+1-438-369-4055,elizabethwang@protonmail.com,Rogers,Employed,65961.61,PREMIUM,STANDARD,MEDIUM,2019-07-07,True,2026-01-10 21:04:43
PMLA-C001000-SYN,Robert,Bouchard,1964-12-19,61,Male,399 Dundas Street,Calgary,AB,T5X 7V1,Canada,+1-438-524-6697,robert.bouchard@protonmail.com,Desjardins,Retired,115449.76,SMALL_BUSINESS,BASIC,MEDIUM,2017-07-02,True,2026-01-10 21:04:43
PMLA-C001001-SYN,David,Davis,1982-01-02,44,Female,6502 Church Street,Saskatoon,SK,S3G 3N8,Canada,+1-514-274-9768,daviddavis@mail.com,Suncor,Employed,47331.23,RETAIL,ENHANCED,LOW,2016-02-07,True,2026-01-10 21:04:43
PMLA-C001002-SYN,Christopher,Morin,1951-01-20,75,Female,2393 Hill Crescent,Kelowna,BC,V4C 1C7,Canada,+1-604-600-8471,christophermorin@protonmail.com,Loblaws,Employed,14873.75,RETAIL,BASIC,LOW,2001-12-04,True,2026-01-10 21:04:43
PMLA-C001003-SYN,John,Thompson,1958-02-11,67,Male,4141 Yonge Road,Quebec City,QC,G8T 3H1,Canada,+1-647-683-9547,johnthompson@yahoo.ca,University of Toronto,Employed,10220.44,RETAIL,BASIC,LOW,2005-12-31,False,2026-01-10 21:04:43
PMLA-C001004-SYN,Sophie,Johnson,1994-05-19,31,Female,4152 Bloor Avenue,Sherbrooke,QC,J6H 7Z6,Canada,+1-604-844-7480,sophie.johnson@hotmail.com,Bombardier,Employed,34046.92,RETAIL,BASIC,LOW,2007-10-04,True,2026-01-10 21:04:43
PMLA-C001005-SYN,James	,Thomas,1982-07-14,43,Male,628 Pine Drive,Vancouver,BC,V0J 4G4,Canada,+1-604-667-6421,james_thomas@yahoo.ca,CAE,Employed,71778.77,RETAIL,STANDARD,LOW,2005-07-24,True,2026-01-10 21:04:43
PMLA-C001006-SYN,Fatima,Chen,1995-01-28,30,Female,152 Lake Drive,Windsor,ON,N0L 5L4,Canada,+1-437-219-7382,fatima.chen13@protonmail.com,University of Toronto,Employed,20673.61,RETAIL,BASIC,LOW,2004-04-05,True,2026-01-10 21:04:43
PMLA-C001007-SYN,Elizabeth,Lewis,1982-01-16,44,Male,59 Wellington Road,Kitchener,ON,N4E 1P0,Canada,+1-438-218-7683,elizabeth_lewis@protonmail.com,,Self-employed,41183.59,RETAIL,BASIC,LOW,2007-04-18,True,2026-01-10 21:04:43
PMLA-C001008-SYN,Patricia,Côté,1990-02-23,35,Male,7472 Yonge Crescent,Barrie,ON,L4K 5L0,Canada,+1-514-708-7628,pcôté@outlook.com,RBC,Retired,73099.17,SMALL_BUSINESS,ENHANCED,LOW,2007-12-12,True,2026-01-10 21:04:43
PMLA-C001009-SYN,Jennifer,Patel,1969-10-17,56,Male,3899 Main Boulevard,Quebec City,QC,G5X 8A9,Canada,+1-613-320-9905,jennifer.patel@icloud.com,CIBC,Employed,30397.18,RETAIL,STANDARD,LOW,2008-02-14,False,2026-01-10 21:04:43
PMLA-C001010-SYN,Daniel,Clark,1981-06-29,44,Male,9824 Dundas Avenue,Whitehorse,YT,Y1J 7Y8,Canada,+1-778-218-6004,dclark@fastmail.com,CIBC,Employed,100934.45,RETAIL,STANDARD,LOW,2015-12-31,True,2026-01-10 21:04:43
PMLA-C001011-SYN,Luc,Williams,1954-10-13,71,Female,2751 Elm Avenue,Kelowna,BC,V3J 6W9,Canada,+1-403-262-1127,lucwilliams@icloud.com,CN Rail,Self-employed,49782.24,RETAIL,STANDARD,LOW,2022-03-29,True,2026-01-10 21:04:43
PMLA-C001012-SYN,Charlotte,Davis,1967-02-09,58,Female,7851 Wellington Road,Calgary,AB,T7E 5R0,Canada,+1-778-416-9533,charlotte.davis87@mail.com,CIBC,Employed,121145.79,SMALL_BUSINESS,STANDARD,MEDIUM,2011-08-01,True,2026-01-10 21:04:43
PMLA-C001013-SYN,Luc,Wang,1966-10-11,59,Female,9314 Main Street,Kelowna,BC,V7K 7Y4,Canada,+1-514-483-6122,lwang@icloud.com,RBC,Employed,147172.59,RETAIL,STANDARD,HIGH,2012-10-10,True,2026-01-10 21:04:43
PMLA-C001014-SYN,Sophie,Morin,1995-12-18,30,Male,4246 Lake Lane,Kitchener,ON,N9W 3Z8,Canada,+1-438-841-1887,sophie_morin@protonmail.com,Air Canada,Employed,100644.29,RETAIL,ENHANCED,LOW,2016-12-21,True,2026-01-10 21:04:43
PMLA-C001015-SYN,Susan,Bouchard,2005-10-03,20,Female,3450 Oak Crescent,Kitchener,ON,N1T 7R1,Canada,+1-604-523-1418,susan.bouchard@fastmail.com,Shopify,Employed,19295.33,RETAIL,BASIC,LOW,2008-06-25,True,2026-01-10 21:04:43
PMLA-C001016-SYN,Ahmed,Gauthier,1956-08-27,69,Male,709 Spadina Road,Kelowna,BC,V3C 2R5,Canada,+1-604-362-8513,agauthier@mail.com,Bell Canada,Employed,53391.8,RETAIL,BASIC,LOW,2021-11-09,True,2026-01-10 21:04:43
PMLA-C001017-SYN,Fatima,Gauthier,1947-12-30,78,Female,5144 Queen Lane,Windsor,ON,N7B 2B0,Canada,+1-587-316-8704,fatima.gauthier@outlook.com,Bell Canada,Employed,41568.69,RETAIL,STANDARD,MEDIUM,2004-10-31,True,2026-01-10 21:04:43
PMLA-C001018-SYN,Liam,Walker,1953-05-14,72,Male,234 Victoria Lane,Quebec City,QC,G0T 6E2,Canada,+1-365-353-9864,liamwalker@gmail.com,Bell Canada,Employed,33380.76,PREMIUM,STANDARD,LOW,2015-04-04,True,2026-01-10 21:04:43
PMLA-C001019-SYN,William,Li,1964-01-16,62,Male,8188 George Crescent,Vancouver,BC,V8Z 4J3,Canada,+1-289-699-7716,william_li@gmail.com,City of Toronto,Employed,126910.29,RETAIL,STANDARD,MEDIUM,2006-05-17,True,2026-01-10 21:04:43
PMLA-C001020-SYN,Raj,Johnson,1961-06-26,64,Male,1017 Wellington Crescent,Windsor,ON,N5N 0R1,Canada,+1-825-991-1608,raj.johnson56@gmail.com,Scotiabank,Unemployed,53695.55,RETAIL,BASIC,LOW,2021-05-02,True,2026-01-10 21:04:43
PMLA-C001021-SYN,Jean,Anderson,1951-08-19,74,Male,3894 Bay Drive,Calgary,AB,T9C 9H9,Canada,+1-403-864-3403,jean.anderson@mail.com,Amazon Canada,Employed,28995.67,PREMIUM,BASIC,LOW,2010-06-17,True,2026-01-10 21:04:43
