application_id,gt_person_id,link_shared_id,bank_internal_id,application_ts,product,amount_requested,term_months,interest_rate,birth_year,sex,home_postal_fsa,home_province,home_lat,home_lng,employment_type,employer_industry,employment_tenure_months,pay_frequency,dependents,residence_months,declared_income_cad,verified_income_cad,avg_balance_3m_cad,inflow_payroll_3m_cad,card_spend_3m_cad,atm_withdraw_3m_cad,nsf_count_3m,late_fee_count_3m,overdraft_days_3m,device_type,browser,os,device_id,ip_lat,ip_lng,internal_risk_score,default_12m,created_at,updated_at,source_system
5119,2077,,617960d643b91678,2025-02-03 12:12:56,PersonalLoan,3870.7,72,0.0444,1986,F,R4H,NL,47.480066403596446,-52.87953866692494,Full-time,Retail,0,biweekly,2,5,146258.51,141219.33,6938.86,7509.02,1854.1,188.95,0,0,0,mobile,Safari,macOS,d2077_493,47.480066403596446,-52.87953866692494,0.4617427933339298,False,2025-01-24,2025-02-09,bank_app_v1
5120,4841,,7f464f595c9fd79e,2025-02-28 16:56:36,AutoLoan,24684.28,36,0.1532,1983,M,N7V,ON,43.38293203807717,-80.405244512737,Full-time,Healthcare,39,monthly,2,27,98766.38,80358.7,2645.15,4405.24,2403.11,135.75,0,0,1,mobile,Chrome,Windows,d4841_865,43.38293203807717,-80.405244512737,0.3039608081734916,False,2025-02-22,2025-02-28,bank_app_v1
5121,2735,,2f21c145fa5fe5d2,2025-08-07 12:30:19,PersonalLoan,23282.15,12,0.1492,1980,M,S3H,QC,45.62209030304635,-73.61911857951556,Student,Construction,20,monthly,2,25,106035.86,93797.35,13259.58,7105.9,2590.66,417.04,0,0,2,mobile,Other,Windows,d2735_814,45.62209030304635,-73.61911857951556,0.6772306968471964,False,2025-07-26,2025-08-11,bank_app_v1
5122,4630,,167085e28b88e2af,2025-07-31 16:29:34,AutoLoan,18771.15,24,0.2038,1971,F,C4C,NS,44.66385762181196,-63.43130199074019,Part-time,Healthcare,10,monthly,1,131,85087.68,82546.87,1271.53,3845.0,4735.62,497.39,0,0,2,desktop,Other,Android,d4630_793,44.66385762181196,-63.43130199074019,0.18114470721634454,False,2025-07-21,2025-08-06,bank_app_v1
5123,7640,a210c14fc6e63664,7b4737803506d79a,2025-06-03 10:32:08,AutoLoan,5605.42,24,0.162,1965,F,A1E,NT,62.374684598986896,-114.43346550124522,Full-time,Retail,44,biweekly,1,0,174204.7,147278.16,1214.86,3857.21,9176.98,404.58,1,0,2,mobile,Chrome,iOS,d7640_713,62.374684598986896,-114.43346550124522,0.20136730324292848,True,2025-05-29,2025-06-07,bank_app_v1
5124,6293,572dc9504809a020,565d914039a69194,2025-06-07 12:37:11,CreditCard,21299.09,48,0.1925,1976,F,H5V,ON,,,Unemployed,Construction,58,weekly,3,131,92700.47,61164.85,1695.51,12979.16,408.96,471.01,1,0,1,mobile,Edge,iOS,d6293_175,,,0.26587522195748825,False,2025-05-27,2025-06-07,bank_app_v1
5125,5962,e5b86c6c78ebe0d8,2dbe7de67c45e6fb,2025-07-08 15:05:27,CreditCard,5563.37,48,0.2013,1980,F,J9B,YT,60.72404011259924,-135.1467760338614,Part-time,Construction,48,monthly,0,102,32534.02,31484.74,1312.04,5891.65,2138.39,59.55,1,0,2,mobile,Other,Windows,d5962_461,60.72404011259924,-135.1467760338614,0.48424323054943147,False,2025-07-03,2025-07-11,bank_app_v1
5126,4114,92140d8407aed626,d4542521bc6b6223,2025-03-09 11:17:31,LineOfCredit,8886.69,24,0.121,1983,M,M3T,NS,,,Full-time,Energy,3,biweekly,0,80,51464.02,48482.69,16470.19,5163.87,10364.62,193.16,0,0,0,mobile,Firefox,Linux,d4114_898,57.303838108543076,-95.94447693452013,0.33048582763758827,False,2025-02-24,2025-03-13,bank_app_v1
5127,4834,,74a5aa0f1125e766,2025-04-03 12:23:44,CreditCard,3775.28,12,0.1933,1952,F,G6X,NL,47.44564924086981,-52.67432101921327,Full-time,Construction,40,biweekly,1,58,40401.06,41323.21,11819.73,11559.34,5134.87,226.68,0,2,1,desktop,Chrome,macOS,d4834_547,47.44564924086981,-52.67432101921327,0.49276282607214383,False,2025-03-27,2025-04-08,bank_app_v1
5128,1993,,dd432cdbaa5452ce,2025-06-11 19:37:32,AutoLoan,13331.68,24,0.0923,2001,M,J3P,YT,60.9281638755297,-135.09613917327658,Part-time,Government,67,monthly,0,31,35489.57,34963.66,2588.04,12549.79,13604.11,925.89,0,1,0,mobile,Other,Linux,d1993_307,61.81588956871124,-97.7078119711922,0.5446069630484975,False,2025-06-04,2025-06-14,bank_app_v1
5129,649,,d5e3668e69823f84,2025-07-18 18:16:22,CreditCard,3125.05,36,0.1909,2000,M,J2X,NU,63.91761225689289,-68.64133924324419,Full-time,Government,87,weekly,1,65,29203.54,20903.83,1192.4,6794.89,2041.88,420.75,0,0,1,desktop,Edge,macOS,d649_979,63.91761225689289,-68.64133924324419,0.15899592867365483,False,2025-07-15,2025-07-23,bank_app_v1
5130,6328,791970786d8a678e,a214ac027d0b9649,2025-02-28 13:49:40,PersonalLoan,30766.25,36,0.1312,1955,F,M9T,ON,43.00128945295762,-81.21901800961835,Student,Hospitality,0,monthly,0,53,45976.06,55171.27,5491.27,13747.37,8242.62,377.76,0,0,0,mobile,Edge,iOS,d6328_954,43.00128945295762,-81.21901800961835,0.0,False,2025-02-19,2025-03-05,bank_app_v1
5131,6493,6c23f31b886affd7,b1736bbe8deeecfa,2025-06-13 15:37:42,AutoLoan,5018.96,48,0.1084,1999,F,K0R,NS,44.65185366290601,-63.56043303749707,Full-time,Government,26,biweekly,2,21,83212.96,95195.75,1471.96,6519.2,3780.63,461.65,0,0,3,mobile,Edge,Linux,d6493_308,48.09281300478281,-64.48398497780819,0.5250318807031005,False,2025-06-02,2025-06-18,bank_app_v1
5132,3190,56dd7f3067d4724a,042495adb5120ad9,2025-02-09 18:57:43,LineOfCredit,6670.81,60,0.1055,1974,M,E5V,PE,46.19132396324071,-63.1006035362202,Full-time,Technology,61,monthly,1,101,65398.35,63433.26,311.81,4464.89,2487.94,650.69,0,1,0,desktop,Other,macOS,d3190_778,46.19132396324071,-63.1006035362202,0.5570231622526012,False,2025-02-01,2025-02-11,bank_app_v1
5133,7797,ec147fbdbb1f2734,47dc756390980e40,2025-04-02 11:15:27,CreditCard,2687.87,24,0.204,1948,F,P5Y,YT,60.63620196125456,-135.10565644909116,Retired,Education,89,biweekly,0,111,64348.19,49949.49,5497.88,8066.86,2212.71,161.63,1,0,0,mobile,Edge,macOS,d7797_542,60.63620196125456,-135.10565644909116,0.33993002361767655,False,2025-03-28,2025-04-02,bank_app_v1
5134,5001,,99a6f774fb4c9432,2025-01-25 11:29:44,PersonalLoan,15826.89,24,0.1359,1986,F,T8B,QC,45.46698982525158,-73.38369784941423,Part-time,Retail,56,biweekly,1,53,74699.21,68939.5,4118.8,22509.59,1944.48,1056.36,2,1,1,mobile,Firefox,Windows,d5001_284,45.46698982525158,-73.38369784941423,0.34501793956321325,False,2025-01-19,2025-01-29,bank_app_v1
5135,3031,,fa688f02724cccde,2025-02-11 10:27:14,CreditCard,3800.11,36,0.2171,1946,F,Y7S,QC,,,Full-time,Technology,34,biweekly,2,0,39779.02,40408.82,22675.83,3308.55,1681.54,1175.93,0,0,0,mobile,Other,Linux,d3031_586,,,0.12096568398847923,False,2025-02-01,2025-02-16,bank_app_v1
5136,8164,3f2d46b7be591577,71084fd052e17e48,2025-05-27 13:51:37,LineOfCredit,15873.18,60,0.1228,1967,F,H6L,AB,51.013237368676315,-114.03672249568065,Full-time,Technology,34,biweekly,1,0,89720.36,81258.7,874.88,3055.15,2614.78,213.63,0,0,2,mobile,Firefox,Linux,d8164_586,51.013237368676315,-114.03672249568065,0.22625530727822216,False,2025-05-17,2025-05-31,bank_app_v1
5137,3454,adf4a210a7cb30f4,616059163a023c72,2025-01-23 17:40:00,AutoLoan,10340.32,72,0.1236,1987,M,N1G,NU,63.88512985778101,-68.46149945115158,Contract,Finance,18,biweekly,1,10,34313.81,29661.76,2935.13,17871.73,4509.66,491.76,0,1,0,mobile,Chrome,iOS,d3454_472,63.88512985778101,-68.46149945115158,0.11158479142005187,False,2025-01-21,2025-01-26,bank_app_v1
5138,6910,8b4e70785ac5ad40,cddc9187c5da5391,2025-03-17 17:03:13,PersonalLoan,17208.09,12,0.1578,1996,F,P1X,NB,45.99097570090576,-66.68754518982156,Full-time,Technology,58,weekly,2,0,42575.38,47937.73,1147.34,5206.47,14100.42,54.03,0,0,1,desktop,Edge,iOS,d6910_335,45.807696365414344,-105.10153266720744,0.228132688233749,False,2025-03-10,2025-03-22,bank_app_v1
5139,6937,,20c3c78915898880,2025-04-22 10:41:39,AutoLoan,16127.75,48,0.1508,2003,M,S5N,NS,,,Unemployed,Government,71,biweekly,2,94,48699.31,46772.55,2212.9,8612.37,3090.14,761.36,0,0,1,desktop,Edge,macOS,d6937_388,,,0.22823089083284748,False,2025-04-15,2025-04-25,bank_app_v1
5140,373,,2cae0764927c5df1,2025-01-03 11:05:59,CreditCard,2509.17,12,0.0999,2001,M,E8P,NB,46.02517050930412,-66.59183553835771,Full-time,Hospitality,0,weekly,3,80,24668.15,23911.54,3437.21,6734.94,4658.86,267.83,0,1,2,mobile,Other,macOS,d373_606,46.02517050930412,-66.59183553835771,0.10584740503704643,False,2024-12-31,2025-01-09,bank_app_v1
5141,3674,fc3e5cd38777996f,068992e559e5bb4d,2025-07-19 11:24:59,AutoLoan,40267.42,36,0.0922,1951,M,C5Y,BC,49.06233595852312,-123.1577462917874,Full-time,Technology,81,weekly,1,87,18998.45,15515.83,12136.59,6840.05,2075.4,1006.19,0,1,2,mobile,Chrome,Android,d3674_221,49.06233595852312,-123.1577462917874,0.1636952193013698,False,2025-07-05,2025-07-19,bank_app_v1
5142,4407,272bf3ac88108bba,261abb44f65f6c34,2025-04-24 16:04:12,AutoLoan,33423.67,72,0.0815,1951,M,V7K,MB,49.81676810418116,-97.04700373483395,Unemployed,Energy,4,monthly,1,69,73932.39,77057.66,5486.14,9202.95,4244.93,2392.99,0,0,0,desktop,Safari,Linux,d4407_468,49.81676810418116,-97.04700373483395,0.1991278581078636,False,2025-04-15,2025-04-26,bank_app_v1
5143,4945,efd3d6bdaae3b656,984db12bf1fa422f,2025-05-02 12:11:07,CreditCard,13957.9,24,0.1892,2002,F,M7S,AB,,,Unemployed,Healthcare,45,monthly,0,38,42213.12,40588.3,3398.24,42742.1,15390.83,1096.39,0,0,1,mobile,Edge,iOS,d4945_289,,,0.5593853286378769,False,2025-04-21,2025-05-04,bank_app_v1
5144,4122,e1a84c2023a5c1bb,82674cf0e6286632,2025-06-18 19:32:38,PersonalLoan,33358.36,60,0.0707,1998,M,H7R,NB,46.18151484005852,-64.60524665777625,Full-time,Hospitality,47,monthly,1,66,54897.04,56321.86,17371.19,6492.76,2441.86,178.67,0,0,1,mobile,Edge,macOS,d4122_183,46.18151484005852,-64.60524665777625,0.3049558086798754,False,2025-06-16,2025-06-21,bank_app_v1
5145,1445,e8283b7ad14733b4,2bd1f31d7f17027e,2025-07-02 19:57:24,AutoLoan,5735.87,48,0.0891,1968,M,E3X,NS,,,Full-time,Technology,36,biweekly,2,82,103290.86,99672.51,2697.18,13130.29,3507.76,384.35,0,0,3,mobile,Safari,Linux,d1445_735,,,0.1527508888877375,False,2025-06-27,2025-07-06,bank_app_v1
5146,1578,80234a12a4653d00,063136d2404fc79b,2025-04-18 11:51:11,LineOfCredit,4799.32,12,0.1976,2000,M,E1C,MB,,,Student,Hospitality,14,weekly,0,39,83373.11,88706.85,249.39,11729.54,3180.55,158.27,0,0,0,mobile,Chrome,macOS,d1578_901,,,0.4101837498780737,False,2025-04-08,2025-04-22,bank_app_v1
5147,179,,647c58275f0e0206,2025-01-15 16:14:27,LineOfCredit,34872.83,12,0.077,1952,M,B2N,AB,51.03672120777315,-114.01325165778748,Full-time,Energy,50,biweekly,1,60,71065.52,74139.38,32949.46,37040.32,2993.51,148.49,1,0,1,mobile,Edge,Windows,d179_332,51.03672120777315,-114.01325165778748,0.32702970366955403,False,2025-01-05,2025-01-20,bank_app_v1
5148,3052,,bd2a690b28761261,2025-05-23 19:38:22,CreditCard,3579.53,48,0.0819,2000,M,T1H,ON,43.341456693096404,-80.05922198846457,Contract,Construction,31,weekly,1,40,72488.81,76157.17,1287.71,14447.59,4214.81,551.9,1,0,0,mobile,Other,Linux,d3052_342,43.341456693096404,-80.05922198846457,0.6461605363343021,False,2025-05-11,2025-05-25,bank_app_v1
5149,1994,,56da3e1a897c98c8,2025-01-11 13:28:25,LineOfCredit,39191.22,48,0.1197,1978,M,X9Y,NL,47.59112183189685,-52.73775821839469,Self-employed,Technology,37,monthly,0,30,65205.71,62643.45,1860.58,3248.01,3507.31,926.03,0,0,0,mobile,Firefox,Windows,d1994_554,47.59112183189685,-52.73775821839469,0.26263293521429226,False,2024-12-28,2025-01-17,bank_app_v1
5150,6553,119e309633610e0b,388f4de3f21d1132,2025-04-28 14:23:54,CreditCard,3717.19,36,0.2438,2004,M,R8C,AB,51.2309306353052,-113.9852564461484,Full-time,Hospitality,28,biweekly,1,71,46065.43,42025.07,7310.0,6073.86,5392.88,637.78,1,1,1,mobile,Safari,iOS,d6553_826,51.2309306353052,-113.9852564461484,0.16262653127557306,False,2025-04-27,2025-04-29,bank_app_v1
5151,5653,6c6f6781bad8825b,eae02e266ec1e432,2025-04-24 11:23:36,CreditCard,10864.29,12,0.1479,1969,M,K7S,QC,45.43548940470244,-75.84977336695373,Contract,Education,36,biweekly,0,134,60354.41,49844.29,4401.81,6137.35,1945.59,199.51,0,1,2,mobile,Safari,macOS,d5653_351,45.43548940470244,-75.84977336695373,0.6949983726357334,False,2025-04-15,2025-04-27,bank_app_v1
5152,4516,,4ed99563d3c994c2,2025-03-20 14:28:02,CreditCard,2410.61,72,0.1751,1969,F,C1A,AB,,,Full-time,Finance,0,biweekly,1,58,83189.0,62678.85,4892.76,15077.67,1468.18,181.03,0,1,2,mobile,Other,Linux,d4516_476,,,0.4308841727361403,False,2025-03-16,2025-03-22,bank_app_v1
5153,5196,f1e64112fc624a53,e288d3771babd3fe,2025-06-05 19:26:27,AutoLoan,12304.15,12,0.1123,1967,M,B6X,AB,,,Full-time,Construction,23,weekly,0,30,30840.03,31996.43,1615.46,2162.42,4872.62,350.7,0,0,0,mobile,Edge,Windows,d5196_849,55.350148707111494,-59.46821533273919,0.27488410839406163,False,2025-05-22,2025-06-05,bank_app_v1
5154,3880,,b4273fc0c1fd7558,2025-01-16 10:57:51,PersonalLoan,12952.54,24,0.1643,1968,M,C8V,NT,62.27621736432026,-114.20909629500252,Self-employed,Construction,65,monthly,2,36,28482.4,29006.08,6662.42,6080.59,6096.44,249.47,0,0,1,mobile,Other,Linux,d3880_948,62.27621736432026,-114.20909629500252,0.6205779245553408,False,2025-01-13,2025-01-18,bank_app_v1
5155,1039,57669a0d8344ae56,1ce3ea20dd3e94c4,2025-07-13 17:43:01,PersonalLoan,1772.21,12,0.1461,1953,M,G4M,BC,48.31911277935347,-123.3727382174109,Unemployed,Energy,26,biweekly,2,46,104574.38,85204.1,4853.22,12948.53,5042.24,270.46,0,3,0,mobile,Chrome,macOS,d1039_742,48.31911277935347,-123.3727382174109,0.1494490732357581,False,2025-07-04,2025-07-16,bank_app_v1
5156,4559,8c6b3d9878925f16,77b4ace7372c8605,2025-03-04 16:56:36,LineOfCredit,25200.59,12,0.1093,1998,M,X2A,QC,45.581087270704245,-73.61183923029733,Full-time,Construction,57,monthly,0,62,70535.96,70015.33,974.2,9209.79,568.07,349.34,0,1,1,mobile,Chrome,Windows,d4559_879,25.23887124880452,-64.7191633245028,0.0,False,2025-02-24,2025-03-05,bank_app_v1
5157,116,,cc5246cca6dd044b,2025-03-12 19:48:44,LineOfCredit,4829.01,60,0.1043,1958,F,X9C,AB,51.030364886042825,-114.21868014404963,Full-time,Healthcare,45,monthly,2,50,77166.65,75580.7,345.59,21571.93,1401.77,165.67,1,0,1,mobile,Edge,Linux,d116_264,51.030364886042825,-114.21868014404963,0.36830386709440194,True,2025-03-02,2025-03-15,bank_app_v1
5158,3255,dc5f7ee47c0444d8,fefe07a1919b224d,2025-07-31 14:35:17,AutoLoan,4433.17,24,0.0405,1994,F,H8Y,NU,63.723272397627376,-68.42940915934685,Full-time,Technology,16,monthly,2,53,156762.67,139642.29,6423.51,14080.87,1404.89,140.87,0,0,3,mobile,Other,Linux,d3255_549,63.723272397627376,-68.42940915934685,0.4815969952254402,False,2025-07-28,2025-08-05,bank_app_v1
5159,6490,17ad6df120d6246b,942bce24b74b4794,2025-05-17 15:14:37,AutoLoan,4692.12,24,0.0678,1953,M,K5A,NT,62.494169162891666,-114.50765932399986,Full-time,Government,30,monthly,0,18,18643.56,15939.33,4589.01,7774.34,9947.38,364.28,0,0,1,desktop,Safari,iOS,d6490_311,62.494169162891666,-114.50765932399986,0.15895767894568075,False,2025-05-16,2025-05-21,bank_app_v1
5160,8046,a6935ac454b8dc24,f425378d12ac2528,2025-02-06 10:25:25,CreditCard,11845.51,60,0.2511,1972,F,B4N,NT,62.546222225180834,-114.25140323636627,Full-time,Technology,69,monthly,1,137,48167.85,42125.69,7074.65,17865.15,2936.45,630.53,0,0,2,mobile,Edge,Android,d8046_378,62.546222225180834,-114.25140323636627,0.34249497231354736,False,2025-02-05,2025-02-10,bank_app_v1
5161,1594,c63e5092552ade46,2716277d8853afd8,2025-06-25 18:48:09,LineOfCredit,49205.54,72,0.1411,1960,F,Y3R,PE,46.22200710169992,-62.89350355360778,Self-employed,Retail,62,biweekly,1,30,60869.42,30434.71,1713.19,30413.24,2932.19,416.52,0,0,2,desktop,Firefox,Linux,d1594_626,46.22200710169992,-62.89350355360778,0.0,False,2025-06-22,2025-06-27,bank_app_v1
5162,8507,03ea9266fe43fdd2,39618b0971bb9183,2025-02-15 19:37:35,PersonalLoan,13981.28,12,0.1104,1953,M,G1C,NB,46.06037221680941,-64.78035897942738,Full-time,Government,71,monthly,0,0,59982.04,71978.45,2038.36,4482.61,6005.68,263.27,0,0,0,desktop,Safari,Linux,d8507_401,46.5034045323051,-70.06837347332645,0.20816863236396385,False,2025-02-03,2025-02-15,bank_app_v1
5163,2338,ade66cbf0793b731,daaa2bc7ba620b0b,2025-01-13 13:27:40,PersonalLoan,18139.31,12,0.1108,2000,M,Y7N,QC,45.56629402219257,-73.43880658744224,Full-time,Education,96,biweekly,2,63,97616.29,95844.29,1470.58,32932.16,7900.01,539.56,0,1,1,mobile,Firefox,Linux,d2338_156,45.56629402219257,-73.43880658744224,0.22027112395089957,False,2025-01-05,2025-01-19,bank_app_v1
5164,8041,9524cce8c03fa986,aaa6a42dea7d5b9f,2025-03-23 09:42:25,PersonalLoan,6412.34,12,0.1091,1946,M,S9N,NS,44.6629368291194,-63.48509543673853,Full-time,Construction,51,monthly,0,115,83488.76,86134.03,5046.07,10590.37,2564.29,435.77,0,0,3,desktop,Other,Linux,d8041_504,44.6629368291194,-63.48509543673853,0.5784807904733508,False,2025-03-22,2025-03-29,bank_app_v1
5165,7669,,f184e1c79cfabec9,2025-02-03 16:12:09,PersonalLoan,7299.14,72,0.0884,1986,F,B9C,ON,43.582878236027554,-80.37376059512005,Full-time,Retail,0,biweekly,0,20,62062.29,66054.0,5319.0,2725.91,9449.31,674.75,0,0,0,desktop,Edge,Android,d7669_493,43.582878236027554,-80.37376059512005,0.4964827977638313,False,2025-02-01,2025-02-07,bank_app_v1
5166,6250,038f3ea37ab6c1ba,23b7b9c203571a36,2025-07-18 14:08:35,PersonalLoan,11238.16,36,0.1428,1998,M,C1E,NT,62.323918529198004,-114.41562008029197,Full-time,Finance,58,biweekly,1,0,89467.04,96401.73,3654.36,9037.15,2079.71,316.69,0,0,1,mobile,Firefox,macOS,d6250_161,62.323918529198004,-114.41562008029197,0.2610856095947503,True,2025-07-07,2025-07-19,bank_app_v1
5167,3768,d95ce59395912a91,7fad87c594aa3a35,2025-01-28 14:53:18,AutoLoan,3258.32,60,0.1517,1986,M,N1P,QC,45.50814971163881,-73.7641013627613,Full-time,Healthcare,44,monthly,3,0,34426.07,26630.06,2928.43,4356.36,6145.5,334.95,1,0,1,mobile,Edge,Linux,d3768_143,45.50814971163881,-73.7641013627613,0.2182247749710837,False,2025-01-17,2025-02-01,bank_app_v1
5168,372,97754a29d49ac581,16862b9befcd439b,2025-01-30 09:59:30,AutoLoan,16248.93,60,0.1278,1979,F,A0M,NT,62.559859238281035,-114.34391279161359,Full-time,Hospitality,8,monthly,1,113,46702.36,48300.98,4036.25,3914.99,10641.25,207.63,0,0,3,mobile,Firefox,Linux,d372_391,62.559859238281035,-114.34391279161359,0.21073010734835848,False,2025-01-18,2025-02-01,bank_app_v1
5169,3938,e580c8c44debfb2d,144f6354e5302e4a,2025-06-07 17:10:23,CreditCard,9796.54,72,0.1699,1969,F,H4P,QC,46.92336381525459,-71.13043837962377,Full-time,Retail,60,monthly,1,60,71149.83,73560.59,190.18,5011.61,1714.22,125.12,2,0,1,mobile,Edge,Android,d3938_895,46.92336381525459,-71.13043837962377,0.30922792543559663,False,2025-05-31,2025-06-11,bank_app_v1
5170,1969,,ce8cf2ece9921c0f,2025-04-13 16:08:40,LineOfCredit,44349.51,48,0.1145,1994,M,M7N,SK,50.42917620222305,-104.60643048807547,Full-time,Retail,85,biweekly,1,42,42900.78,44317.74,3956.17,5014.24,3778.71,216.36,0,0,2,mobile,Firefox,macOS,d1969_205,50.42917620222305,-104.60643048807547,0.44510083932709144,False,2025-04-05,2025-04-16,bank_app_v1
5171,5544,5420059770ca50b8,d0a73f19b5535683,2025-05-24 13:26:23,LineOfCredit,2128.95,72,0.1402,1973,M,L0J,BC,,,Full-time,Technology,0,biweekly,0,85,45537.79,51128.96,3639.82,7112.79,7324.4,169.93,0,0,2,mobile,Firefox,Android,d5544_229,,,0.43063033179691956,False,2025-05-16,2025-05-30,bank_app_v1
5172,1703,51e9c22f379c5870,13f984a8f22e4364,2025-06-27 09:10:21,CreditCard,2377.67,24,0.1857,1973,F,M2G,PE,46.14996240403743,-63.18080571512422,Part-time,Education,33,weekly,0,116,60449.91,61032.87,4789.09,27440.83,3561.74,595.1,0,0,1,mobile,Other,Linux,d1703_494,46.14996240403743,-63.18080571512422,0.21217054720377942,False,2025-06-15,2025-07-03,bank_app_v1
5173,3566,4d24b20e9e57d875,d43ac948ce648b53,2025-02-14 14:50:25,PersonalLoan,13577.04,72,0.096,1995,M,K3E,NU,63.58262967274714,-68.57890212310636,Full-time,Technology,50,monthly,0,71,76328.79,73324.42,5646.86,4427.08,2589.7,304.0,1,0,1,mobile,Safari,macOS,d3566_573,63.58262967274714,-68.57890212310636,0.030314966170379876,False,2025-02-12,2025-02-20,bank_app_v1
5174,3996,57ffba0c699366c9,73a77466131d4fc1,2025-06-05 19:39:00,PersonalLoan,3832.97,60,0.1224,1965,F,J2A,NL,47.316104006626766,-52.70866136958845,Full-time,Government,76,weekly,1,27,92185.35,64896.74,4261.15,24241.09,3046.54,115.59,0,0,1,desktop,Safari,Windows,d3996_182,47.316104006626766,-52.70866136958845,0.2733966768180579,False,2025-06-01,2025-06-09,bank_app_v1
5175,4894,,6b2c0a80f416078b,2025-05-30 17:50:02,PersonalLoan,6294.97,12,0.2237,1987,F,N2T,MB,49.85297575786679,-97.21067159416474,Full-time,Finance,18,monthly,4,18,60084.63,72101.56,7325.69,59358.96,10639.47,359.23,0,0,2,mobile,Edge,Windows,d4894_874,49.85297575786679,-97.21067159416474,0.5438581241408293,False,2025-05-25,2025-06-02,bank_app_v1
5176,4197,,465f2f70b92c1850,2025-03-09 16:13:52,LineOfCredit,12819.63,12,0.0861,1959,M,T3H,NS,44.449741599078614,-63.450355529960575,Full-time,Technology,0,biweekly,1,2,94240.48,85312.48,352.52,15254.91,7337.42,356.04,0,1,2,mobile,Other,macOS,d4197_852,44.449741599078614,-63.450355529960575,0.0,False,2025-03-01,2025-03-10,bank_app_v1
5177,520,,fdc50dac3e9662e7,2025-01-24 17:01:30,CreditCard,5275.3,72,0.2875,1949,M,E1J,NL,47.67183443215442,-52.7629458141854,Full-time,Construction,94,weekly,2,42,57095.13,48654.89,1842.69,9701.46,1733.58,94.27,0,1,2,mobile,Chrome,Android,d520_495,47.67183443215442,-52.7629458141854,0.20633965613372568,False,2025-01-17,2025-01-25,bank_app_v1
5178,650,,0817f39edff93d8f,2025-02-12 11:51:31,LineOfCredit,19103.67,12,0.1259,1977,F,X9S,NL,47.36246848257922,-52.630918950844645,Full-time,Healthcare,66,monthly,0,161,400000.0,316019.78,2413.87,3839.92,3575.66,230.83,0,1,1,mobile,Chrome,Windows,d650_799,47.36246848257922,-52.630918950844645,0.515854229926388,False,2025-02-02,2025-02-18,bank_app_v1
5179,173,095d2a2c788b4958,0eaa2b03d679c8e3,2025-02-01 16:53:05,PersonalLoan,30599.09,72,0.1453,1958,M,J2B,QC,45.63783786719308,-73.46381396777737,Full-time,Government,53,monthly,2,76,255739.5,253205.85,7882.14,8636.65,7298.33,324.85,0,0,1,mobile,Firefox,Android,d173_392,45.63783786719308,-73.46381396777737,0.4439127133816111,False,2025-01-30,2025-02-01,bank_app_v1
5180,2645,,1233ebc48a74ecb6,2025-01-14 09:22:32,AutoLoan,3278.92,12,0.0887,1958,M,C9T,PE,46.34020860351948,-63.178024934754966,Full-time,Education,45,monthly,0,13,38325.87,36024.1,608.93,4810.25,4267.65,168.44,2,1,1,desktop,Firefox,Android,d2645_509,46.34020860351948,-63.178024934754966,0.4066450468807273,False,2025-01-01,2025-01-15,bank_app_v1
5181,2830,aa996dba508c108c,ebb40f6f10e826f2,2025-07-25 18:27:40,PersonalLoan,65304.3,12,0.1163,1958,M,H4Y,AB,,,Full-time,Government,50,monthly,1,51,53605.45,47854.7,4525.9,7895.63,14475.83,637.93,0,0,0,desktop,Firefox,Linux,d2830_286,,,0.17748285478275516,False,2025-07-16,2025-07-26,bank_app_v1
